id,key,value,type
2768355763,addr:city,Atlanta,addr
2768355763,addr:street,South Avenue Southeast,addr
2768355763,addr:postcode,30315,addr
2768355763,addr:housenumber,88,addr
2768355788,addr:city,Atlanta,addr
2768355788,addr:street,Fern Avenue Southeast,addr
2768355788,addr:postcode,30315,addr
2768355788,addr:housenumber,935,addr
2768408556,addr:city,Atlanta,addr
2768408556,addr:street,Stephens Street Southwest,addr
2768408556,addr:postcode,30310,addr
2768408556,addr:housenumber,451,addr
2768408573,addr:city,Atlanta,addr
2768408573,addr:street,Rockwell Street Southwest,addr
2768408573,addr:postcode,30310,addr
2768408573,addr:housenumber,474,addr
2768408590,addr:city,Atlanta,addr
2768408590,addr:street,Rockwell Street Southwest,addr
2768408590,addr:postcode,30310,addr
2768408590,addr:housenumber,515,addr
2768408605,addr:city,Atlanta,addr
2768408605,addr:street,Middle Street Southwest,addr
2768408605,addr:postcode,30310,addr
2768408605,addr:housenumber,569,addr
2768408621,addr:city,Atlanta,addr
2768408621,addr:street,Garibaldi Street Southwest,addr
2768408621,addr:postcode,30312,addr
2768408621,addr:housenumber,639,addr
2768408636,addr:city,Atlanta,addr
2768408636,addr:street,Garibaldi Street Southwest,addr
2768408636,addr:postcode,30310,addr
2768408636,addr:housenumber,667,addr
2768408658,addr:city,Atlanta,addr
2768408658,addr:street,McDaniel Street Southwest,addr
2768408658,addr:postcode,30310,addr
2768408658,addr:housenumber,678,addr
2768408667,addr:city,Atlanta,addr
2768408667,addr:street,McDaniel Street Southwest,addr
2768408667,addr:postcode,30310,addr
2768408667,addr:housenumber,694,addr
2768408682,addr:city,Atlanta,addr
2768408682,addr:street,McDaniel Street Southwest,addr
2768408682,addr:postcode,30310,addr
2768408682,addr:housenumber,714,addr
2768408708,addr:city,Atlanta,addr
2768408708,addr:street,Humphries Street Southwest,addr
2768408708,addr:postcode,30310,addr
2768408708,addr:housenumber,753,addr
2768408733,addr:city,Atlanta,addr
2768408733,addr:street,Metropolitan Parkway Southwest,addr
2768408733,addr:postcode,30310,addr
2768408733,addr:housenumber,761,addr
2768408759,addr:city,Atlanta,addr
2768408759,addr:street,Metropolitan Parkway Southwest,addr
2768408759,addr:postcode,30310,addr
2768408759,addr:housenumber,771,addr
2768408785,addr:city,Atlanta,addr
2768408785,addr:street,Bender Street Southwest,addr
2768408785,addr:postcode,30310,addr
2768408785,addr:housenumber,798,addr
2768408811,addr:city,Atlanta,addr
2768408811,addr:street,Welch Street Southwest,addr
2768408811,addr:postcode,30310,addr
2768408811,addr:housenumber,813,addr
2768408839,addr:city,Atlanta,addr
2768408839,addr:street,Welch Street Southwest,addr
2768408839,addr:postcode,30310,addr
2768408839,addr:housenumber,823,addr
2768408851,addr:city,Atlanta,addr
2768408851,addr:street,Coleman Street Southwest,addr
2768408851,addr:postcode,30310,addr
2768408851,addr:housenumber,829,addr
2768408871,addr:city,Atlanta,addr
2768408871,addr:street,Smith Street Southwest,addr
2768408871,addr:postcode,30310,addr
2768408871,addr:housenumber,842,addr
2768408897,addr:city,Atlanta,addr
2768408897,addr:street,Hobson Street Southwest,addr
2768408897,addr:postcode,30310,addr
2768408897,addr:housenumber,873,addr
2768408914,addr:city,Atlanta,addr
2768408914,addr:street,Coleman Street Southwest,addr
2768408914,addr:postcode,30310,addr
2768408914,addr:housenumber,892,addr
2768408944,addr:city,Atlanta,addr
2768408944,addr:street,Gardner Street Southwest,addr
2768408944,addr:postcode,30310,addr
2768408944,addr:housenumber,899,addr
2768408971,addr:city,Atlanta,addr
2768408971,addr:street,Sims Street Southwest,addr
2768408971,addr:postcode,30310,addr
2768408971,addr:housenumber,908,addr
2768408999,addr:city,Atlanta,addr
2768408999,addr:street,Metropolitan Parkway Southwest,addr
2768408999,addr:postcode,30310,addr
2768408999,addr:housenumber,910,addr
2768409026,addr:city,Atlanta,addr
2768409026,addr:street,Metropolitan Parkway Southwest,addr
2768409026,addr:postcode,30310,addr
2768409026,addr:housenumber,915,addr
2768409052,addr:city,Atlanta,addr
2768409052,addr:street,Metropolitan Parkway Southwest,addr
2768409052,addr:postcode,30310,addr
2768409052,addr:housenumber,923,addr
2768409077,addr:city,Atlanta,addr
2768409077,addr:street,Smith Street Southwest,addr
2768409077,addr:postcode,30310,addr
2768409077,addr:housenumber,949,addr
2768409103,addr:city,Atlanta,addr
2768409103,addr:street,Coleman Street Southwest,addr
2768409103,addr:postcode,30310,addr
2768409103,addr:housenumber,955,addr
2768409128,addr:city,Atlanta,addr
2768409128,addr:street,McDaniel Street Southwest,addr
2768409128,addr:postcode,30310,addr
2768409128,addr:housenumber,971,addr
2768409165,addr:city,Atlanta,addr
2768409165,addr:street,Arthur Street Southwest,addr
2768409165,addr:postcode,30310,addr
2768409165,addr:housenumber,977,addr
2768433331,addr:city,Atlanta,addr
2768433331,addr:street,Worthem Avenue Southwest,addr
2768433331,addr:postcode,30311,addr
2768433331,addr:housenumber,2178,addr
2768433346,addr:city,Atlanta,addr
2768433346,addr:street,Herring Road Southwest,addr
2768433346,addr:postcode,30311,addr
2768433346,addr:housenumber,2342,addr
2768440666,addr:city,Atlanta,addr
2768440666,addr:street,Donnelly Avenue Southwest,addr
2768440666,addr:postcode,30310,addr
2768440666,addr:housenumber,1016,addr
2768440670,addr:city,Atlanta,addr
2768440670,addr:street,Oglethorpe Avenue Southwest,addr
2768440670,addr:postcode,30310,addr
2768440670,addr:housenumber,953,addr
2768440674,addr:city,Atlanta,addr
2768440674,addr:street,Peeples Street Southwest,addr
2768440674,addr:postcode,30310,addr
2768440674,addr:housenumber,991,addr
2769817709,addr:city,Atlanta,addr
2769817709,addr:street,Beecher Street Southwest,addr
2769817709,addr:postcode,30310,addr
2769817709,addr:housenumber,1544,addr
2769817718,addr:city,Atlanta,addr
2769817718,addr:street,Mayflower Avenue Southwest,addr
2769817718,addr:postcode,30311,addr
2769817718,addr:housenumber,1592,addr
2769817727,addr:city,Atlanta,addr
2769817727,addr:street,Willard Avenue Southwest,addr
2769817727,addr:postcode,30310,addr
2769817727,addr:housenumber,654,addr
2769848802,addr:city,Atlanta,addr
2769848802,addr:street,Lynhurst Drive Southwest,addr
2769848802,addr:postcode,30311,addr
2769848802,addr:housenumber,1135,addr
2769848809,addr:city,Atlanta,addr
2769848809,addr:street,Victoria Falls Court Southwest,addr
2769848809,addr:postcode,30311,addr
2769848809,addr:housenumber,1349,addr
2769848817,addr:city,Atlanta,addr
2769848817,addr:street,Regent Place Southwest,addr
2769848817,addr:postcode,30311,addr
2769848817,addr:housenumber,3319,addr
2769848822,addr:city,Atlanta,addr
2769848822,addr:street,Spreading Oak Drive Southwest,addr
2769848822,addr:postcode,30311,addr
2769848822,addr:housenumber,3337,addr
2769848830,addr:city,Atlanta,addr
2769848830,addr:street,Regent Place Southwest,addr
2769848830,addr:postcode,30311,addr
2769848830,addr:housenumber,3345,addr
2769848836,addr:city,Atlanta,addr
2769848836,addr:street,Regent Place Southwest,addr
2769848836,addr:postcode,30311,addr
2769848836,addr:housenumber,3350,addr
2769848843,addr:city,Atlanta,addr
2769848843,addr:street,Regent Place Southwest,addr
2769848843,addr:postcode,30311,addr
2769848843,addr:housenumber,3357,addr
2769848849,addr:city,Atlanta,addr
2769848849,addr:street,Regent Place Southwest,addr
2769848849,addr:postcode,30311,addr
2769848849,addr:housenumber,3362,addr
2769848856,addr:city,Atlanta,addr
2769848856,addr:street,Regent Place Southwest,addr
2769848856,addr:postcode,30311,addr
2769848856,addr:housenumber,3387,addr
2769848862,addr:city,Atlanta,addr
2769848862,addr:street,Regent Place Southwest,addr
2769848862,addr:postcode,30311,addr
2769848862,addr:housenumber,3397,addr
2769848869,addr:city,Atlanta,addr
2769848869,addr:street,Regent Place Southwest,addr
2769848869,addr:postcode,30311,addr
2769848869,addr:housenumber,3401,addr
2769848875,addr:city,Atlanta,addr
2769848875,addr:street,Regent Place Southwest,addr
2769848875,addr:postcode,30311,addr
2769848875,addr:housenumber,3405,addr
2769848883,addr:city,Atlanta,addr
2769848883,addr:street,Regent Place Southwest,addr
2769848883,addr:postcode,30311,addr
2769848883,addr:housenumber,3412,addr
2769848896,addr:city,Atlanta,addr
2769848896,addr:street,Regent Place Southwest,addr
2769848896,addr:postcode,30311,addr
2769848896,addr:housenumber,3416,addr
2771287729,addr:city,Atlanta,addr
2771287729,addr:street,Woodland Avenue Southeast,addr
2771287729,addr:postcode,30316,addr
2771287729,addr:housenumber,1064,addr
2771287736,addr:city,Atlanta,addr
2771287736,addr:street,East Confederate Avenue Southeast,addr
2771287736,addr:postcode,30316,addr
2771287736,addr:housenumber,1129,addr
2771287743,addr:city,Atlanta,addr
2771287743,addr:street,Moreland Avenue Southeast,addr
2771287743,addr:postcode,30316,addr
2771287743,addr:housenumber,1182,addr
2771287749,addr:city,Atlanta,addr
2771287749,addr:street,Vickers Street Southeast,addr
2771287749,addr:postcode,30316,addr
2771287749,addr:housenumber,24,addr
2771297068,addr:city,Atlanta,addr
2771297068,addr:street,Milton Avenue Southeast,addr
2771297068,addr:postcode,30315,addr
2771297068,addr:housenumber,294,addr
2771297074,addr:city,Atlanta,addr
2771297074,addr:street,Nolan Street Southeast,addr
2771297074,addr:postcode,30315,addr
2771297074,addr:housenumber,393,addr
2771297082,addr:city,Atlanta,addr
2771297082,addr:street,Grant Cove Place Southeast,addr
2771297082,addr:postcode,30315,addr
2771297082,addr:housenumber,969,addr
2771305454,addr:city,Atlanta,addr
2771305454,addr:street,Windsor Street Southwest,addr
2771305454,addr:postcode,30310,addr
2771305454,addr:housenumber,1029,addr
2771305460,addr:city,Atlanta,addr
2771305460,addr:street,Washington Street Southwest,addr
2771305460,addr:postcode,30315,addr
2771305460,addr:housenumber,1037,addr
2771305466,addr:city,Atlanta,addr
2771305466,addr:street,Washington Street Southwest,addr
2771305466,addr:postcode,30315,addr
2771305466,addr:housenumber,1049,addr
2771305472,addr:city,Atlanta,addr
2771305472,addr:street,West Avenue Southwest,addr
2771305472,addr:postcode,30315,addr
2771305472,addr:housenumber,1082,addr
2771305479,addr:city,Atlanta,addr
2771305479,addr:street,Ridge Avenue Southwest,addr
2771305479,addr:postcode,30315,addr
2771305479,addr:housenumber,1136,addr
2771305485,addr:city,Atlanta,addr
2771305485,addr:street,Windsor Street Southwest,addr
2771305485,addr:postcode,30310,addr
2771305485,addr:housenumber,1162,addr
2771305491,addr:city,Atlanta,addr
2771305491,addr:street,Moton Avenue Southwest,addr
2771305491,addr:housenumber,1183,addr
2771305497,addr:city,Atlanta,addr
2771305497,addr:street,Fletcher Street Southwest,addr
2771305497,addr:postcode,30315,addr
2771305497,addr:housenumber,205,addr
2771305503,addr:city,Atlanta,addr
2771305503,addr:street,Fletcher Street Southwest,addr
2771305503,addr:postcode,30315,addr
2771305503,addr:housenumber,219,addr
2771305509,addr:city,Atlanta,addr
2771305509,addr:street,Roy Street Southwest,addr
2771305509,addr:postcode,30310,addr
2771305509,addr:housenumber,296,addr
2771305515,addr:city,Atlanta,addr
2771305515,addr:street,Pulliam Street Southwest,addr
2771305515,addr:postcode,30315,addr
2771305515,addr:housenumber,986,addr
2771406839,addr:city,Atlanta,addr
2771406839,addr:street,Lee Street Southwest,addr
2771406839,addr:postcode,30310,addr
2771406839,addr:housenumber,1019,addr
2771406845,addr:city,Atlanta,addr
2771406845,addr:street,Allene Avenue Southwest,addr
2771406845,addr:postcode,30310,addr
2771406845,addr:housenumber,1089,addr
2771406851,addr:city,Atlanta,addr
2771406851,addr:street,University Avenue Southwest,addr
2771406851,addr:postcode,30310,addr
2771406851,addr:housenumber,681,addr
2771406859,addr:city,Atlanta,addr
2771406859,addr:street,Warner Street Southwest,addr
2771406859,addr:postcode,30310,addr
2771406859,addr:housenumber,810,addr
2771406865,addr:city,Atlanta,addr
2771406865,addr:street,Avon Avenue Southwest,addr
2771406865,addr:postcode,30310,addr
2771406865,addr:housenumber,834,addr
2771406871,addr:city,Atlanta,addr
2771406871,addr:street,Avon Avenue Southwest,addr
2771406871,addr:postcode,30310,addr
2771406871,addr:housenumber,848,addr
2771483007,addr:city,Atlanta,addr
2771483007,addr:street,Avon Avenue Southwest,addr
2771483007,addr:postcode,30310,addr
2771483007,addr:housenumber,1092,addr
2771483014,addr:city,Atlanta,addr
2771483014,addr:street,Avon Avenue Southwest,addr
2771483014,addr:postcode,30310,addr
2771483014,addr:housenumber,1130,addr
2771483022,addr:city,Atlanta,addr
2771483022,addr:street,Campbellton Road Southwest,addr
2771483022,addr:postcode,30310,addr
2771483022,addr:housenumber,1140,addr
2771483029,addr:city,Atlanta,addr
2771483029,addr:street,Campbellton Road Southwest,addr
2771483029,addr:postcode,30310,addr
2771483029,addr:housenumber,1161,addr
2771483036,addr:city,Atlanta,addr
2771483036,addr:street,Oakland Lane Southwest,addr
2771483036,addr:postcode,30310,addr
2771483036,addr:housenumber,1167,addr
2771483042,addr:city,Atlanta,addr
2771483042,addr:street,Oakland Lane Southwest,addr
2771483042,addr:postcode,30310,addr
2771483042,addr:housenumber,1175,addr
2771483048,addr:city,Atlanta,addr
2771483048,addr:street,Oakland Lane Southwest,addr
2771483048,addr:postcode,30310,addr
2771483048,addr:housenumber,1187,addr
2771483054,addr:city,Atlanta,addr
2771483054,addr:street,Oakland Lane Southwest,addr
2771483054,addr:postcode,30310,addr
2771483054,addr:housenumber,1195,addr
2771483062,addr:city,Atlanta,addr
2771483062,addr:street,Lee Street Southwest,addr
2771483062,addr:postcode,30310,addr
2771483062,addr:housenumber,1217,addr
2771483068,addr:city,Atlanta,addr
2771483068,addr:street,Ladd Street Southwest,addr
2771483068,addr:postcode,30310,addr
2771483068,addr:housenumber,1276,addr
2771483074,addr:city,Atlanta,addr
2771483074,addr:street,Lee Street Southwest,addr
2771483074,addr:postcode,30310,addr
2771483074,addr:housenumber,1313,addr
2771483082,addr:city,Atlanta,addr
2771483082,addr:street,Lee Street Southwest,addr
2771483082,addr:postcode,30310,addr
2771483082,addr:housenumber,1337,addr
2771483088,addr:city,Atlanta,addr
2771483088,addr:street,Lee Street Southwest,addr
2771483088,addr:postcode,30310,addr
2771483088,addr:housenumber,1345,addr
2771519018,addr:city,Atlanta,addr
2771519018,addr:street,Sandtown Road Southwest,addr
2771519018,addr:postcode,30311,addr
2771519018,addr:housenumber,1683,addr
2771525298,addr:city,Atlanta,addr
2771525298,addr:street,Willis Mill Road Southwest,addr
2771525298,addr:postcode,30311,addr
2771525298,addr:housenumber,1386,addr
2771525318,addr:city,Atlanta,addr
2771525318,addr:street,Pollard Drive Southwest,addr
2771525318,addr:postcode,30311,addr
2771525318,addr:housenumber,1404,addr
2771525338,addr:city,Atlanta,addr
2771525338,addr:street,Boulevard Lorraine Southwest,addr
2771525338,addr:postcode,30311,addr
2771525338,addr:housenumber,1411,addr
2771525360,addr:city,Atlanta,addr
2771525360,addr:street,Pollard Drive Southwest,addr
2771525360,addr:postcode,30311,addr
2771525360,addr:housenumber,1415,addr
2771525381,addr:city,Atlanta,addr
2771525381,addr:street,Pollard Drive Southwest,addr
2771525381,addr:postcode,30311,addr
2771525381,addr:housenumber,1434,addr
2771525407,addr:city,Atlanta,addr
2771525407,addr:street,Boulevard Granada Southwest,addr
2771525407,addr:postcode,30311,addr
2771525407,addr:housenumber,2169,addr
2771525425,addr:city,Atlanta,addr
2771525425,addr:street,Boulevard Granada Southwest,addr
2771525425,addr:postcode,30311,addr
2771525425,addr:housenumber,2195,addr
2771525445,addr:city,Atlanta,addr
2771525445,addr:street,Flamingo Drive Southwest,addr
2771525445,addr:postcode,30311,addr
2771525445,addr:housenumber,883,addr
2772399891,addr:city,Atlanta,addr
2772399891,addr:street,Morley Avenue Southeast,addr
2772399891,addr:postcode,30312,addr
2772399891,addr:housenumber,1064,addr
2772399895,addr:city,Atlanta,addr
2772399895,addr:street,Avondale Avenue Southeast,addr
2772399895,addr:postcode,30312,addr
2772399895,addr:housenumber,1191,addr
2772399899,addr:city,Atlanta,addr
2772399899,addr:street,Mead Street Southeast,addr
2772399899,addr:postcode,30312,addr
2772399899,addr:housenumber,604,addr
2772399903,addr:city,Atlanta,addr
2772399903,addr:street,Hobart Avenue Southeast,addr
2772399903,addr:postcode,30312,addr
2772399903,addr:housenumber,668,addr
2772399907,addr:city,Atlanta,addr
2772399907,addr:street,Sloan Circle Southeast,addr
2772399907,addr:postcode,30316,addr
2772399907,addr:housenumber,905,addr
2772419691,addr:city,Atlanta,addr
2772419691,addr:street,McDonough Boulevard Southeast,addr
2772419691,addr:postcode,30315,addr
2772419691,addr:housenumber,115,addr
2772419705,addr:city,Atlanta,addr
2772419705,addr:street,Grape Street Southeast,addr
2772419705,addr:postcode,30315,addr
2772419705,addr:housenumber,1257,addr
2772419721,addr:city,Atlanta,addr
2772419721,addr:street,McDonough Boulevard Southeast,addr
2772419721,addr:postcode,30315,addr
2772419721,addr:housenumber,129,addr
2772419737,addr:city,Atlanta,addr
2772419737,addr:street,Jonesboro Road Southeast,addr
2772419737,addr:postcode,30315,addr
2772419737,addr:housenumber,1327,addr
2772419752,addr:city,Atlanta,addr
2772419752,addr:street,Jonesboro Road Southeast,addr
2772419752,addr:postcode,30315,addr
2772419752,addr:housenumber,1333,addr
2772419767,addr:city,Atlanta,addr
2772419767,addr:street,Lansing Street Southeast,addr
2772419767,addr:postcode,30315,addr
2772419767,addr:housenumber,1345,addr
2772419783,addr:city,Atlanta,addr
2772419783,addr:street,Farrington Avenue Southeast,addr
2772419783,addr:postcode,30315,addr
2772419783,addr:housenumber,159,addr
2772419805,addr:city,Atlanta,addr
2772419805,addr:street,Farrington Avenue Southeast,addr
2772419805,addr:postcode,30315,addr
2772419805,addr:housenumber,203,addr
2772419820,addr:city,Atlanta,addr
2772419820,addr:street,Haygood Avenue Southeast,addr
2772419820,addr:postcode,30315,addr
2772419820,addr:housenumber,214,addr
2772419842,addr:city,Atlanta,addr
2772419842,addr:street,Haygood Avenue Southeast,addr
2772419842,addr:postcode,30315,addr
2772419842,addr:housenumber,34,addr
2772419861,addr:city,Atlanta,addr
2772419861,addr:street,McDonough Boulevard Southeast,addr
2772419861,addr:postcode,30315,addr
2772419861,addr:housenumber,46,addr
2772419883,addr:city,Atlanta,addr
2772419883,addr:street,McDonough Boulevard Southeast,addr
2772419883,addr:postcode,30315,addr
2772419883,addr:housenumber,77,addr
2772419899,addr:city,Atlanta,addr
2772419899,addr:street,McDonough Boulevard Southeast,addr
2772419899,addr:postcode,30315,addr
2772419899,addr:housenumber,94,addr
2772443998,addr:city,Atlanta,addr
2772443998,addr:street,McDaniel Street Southwest,addr
2772443998,addr:postcode,30310,addr
2772443998,addr:housenumber,1022,addr
2772444020,addr:city,Atlanta,addr
2772444020,addr:street,Welch Street Southwest,addr
2772444020,addr:postcode,30310,addr
2772444020,addr:housenumber,1046,addr
2772444036,addr:city,Atlanta,addr
2772444036,addr:street,Garibaldi Street Southwest,addr
2772444036,addr:postcode,30310,addr
2772444036,addr:housenumber,1110,addr
2772444047,addr:city,Atlanta,addr
2772444047,addr:street,Metropolitan Parkway Southwest,addr
2772444047,addr:postcode,30310,addr
2772444047,addr:housenumber,1142,addr
2772444060,addr:city,Atlanta,addr
2772444060,addr:street,Garibaldi Street Southwest,addr
2772444060,addr:postcode,30310,addr
2772444060,addr:housenumber,1163,addr
2772444075,addr:city,Atlanta,addr
2772444075,addr:street,McDaniel Street Southwest,addr
2772444075,addr:postcode,30310,addr
2772444075,addr:housenumber,1185,addr
2772444114,addr:city,Atlanta,addr
2772444114,addr:street,Manor Place Southwest,addr
2772444114,addr:postcode,30310,addr
2772444114,addr:housenumber,1300,addr
2772444131,addr:city,Atlanta,addr
2772444131,addr:street,Manford Road Southwest,addr
2772444131,addr:postcode,30310,addr
2772444131,addr:housenumber,572,addr
2772575427,addr:city,Atlanta,addr
2772575427,addr:street,Ormewood Avenue Southeast,addr
2772575427,addr:postcode,30316,addr
2772575427,addr:housenumber,1318,addr
2772575432,addr:city,Atlanta,addr
2772575432,addr:street,Milton Place Southeast,addr
2772575432,addr:postcode,30316,addr
2772575432,addr:housenumber,1334,addr
2772575448,addr:city,Atlanta,addr
2772575448,addr:street,Van Vleck Avenue Southeast,addr
2772575448,addr:postcode,30316,addr
2772575448,addr:housenumber,1450,addr
2772575462,addr:city,Atlanta,addr
2772575462,addr:street,Stokeswood Avenue Southeast,addr
2772575462,addr:postcode,30316,addr
2772575462,addr:housenumber,628,addr
2772575476,addr:city,Atlanta,addr
2772575476,addr:street,Flat Shoals Avenue Southeast,addr
2772575476,addr:postcode,30316,addr
2772575476,addr:housenumber,723,addr
2772575489,addr:city,Atlanta,addr
2772575489,addr:street,Gresham Avenue Southeast,addr
2772575489,addr:postcode,30316,addr
2772575489,addr:housenumber,801,addr
2772626363,addr:city,Atlanta,addr
2772626363,addr:street,Dimmock Street Southwest,addr
2772626363,addr:postcode,30310,addr
2772626363,addr:housenumber,1005,addr
2772626377,addr:city,Atlanta,addr
2772626377,addr:street,Murphy Avenue Southwest,addr
2772626377,addr:postcode,30310,addr
2772626377,addr:housenumber,1088,addr
2772626392,addr:city,Atlanta,addr
2772626392,addr:street,Murphy Avenue Southwest,addr
2772626392,addr:postcode,30310,addr
2772626392,addr:housenumber,1184,addr
2773299800,addr:city,Atlanta,addr
2773299800,addr:street,McDonough Boulevard Southeast,addr
2773299800,addr:postcode,30315,addr
2773299800,addr:housenumber,506,addr
2773299825,addr:city,Atlanta,addr
2773299825,addr:street,McDonough Boulevard Southeast,addr
2773299825,addr:postcode,30315,addr
2773299825,addr:housenumber,540,addr
2774138747,addr:city,Atlanta,addr
2774138747,addr:street,Bowen Circle Southwest,addr
2774138747,addr:postcode,30315,addr
2774138747,addr:housenumber,158,addr
2774138771,addr:city,Atlanta,addr
2774138771,addr:street,Bowen Circle Southwest,addr
2774138771,addr:postcode,30315,addr
2774138771,addr:housenumber,209,addr
2774152193,addr:city,Atlanta,addr
2774152193,addr:street,Belmont Avenue Southwest,addr
2774152193,addr:postcode,30310,addr
2774152193,addr:housenumber,1406,addr
2774152198,addr:city,Atlanta,addr
2774152198,addr:street,Lisbon Drive Southwest,addr
2774152198,addr:postcode,30310,addr
2774152198,addr:housenumber,1693,addr
2774152204,addr:city,Atlanta,addr
2774152204,addr:street,Cahoon Street Southwest,addr
2774152204,addr:postcode,30310,addr
2774152204,addr:housenumber,1743,addr
2774152209,addr:city,Atlanta,addr
2774152209,addr:street,Cahoon Street Southwest,addr
2774152209,addr:postcode,30310,addr
2774152209,addr:housenumber,1748,addr
2774152214,addr:city,Atlanta,addr
2774152214,addr:street,Cahoon Street Southwest,addr
2774152214,addr:postcode,30310,addr
2774152214,addr:housenumber,1757,addr
2776274753,addr:city,Atlanta,addr
2776274753,addr:street,Alma Street Southwest,addr
2776274753,addr:postcode,30311,addr
2776274753,addr:housenumber,1535,addr
2776274761,addr:city,Atlanta,addr
2776274761,addr:street,Campbellton Road Southwest,addr
2776274761,addr:postcode,30311,addr
2776274761,addr:housenumber,1635,addr
2776296495,addr:city,Atlanta,addr
2776296495,addr:street,Pollard Drive Southwest,addr
2776296495,addr:postcode,30311,addr
2776296495,addr:housenumber,1468,addr
2776406905,addr:city,Atlanta,addr
2776406905,addr:street,Dodson Drive Southwest,addr
2776406905,addr:postcode,30311,addr
2776406905,addr:housenumber,1614,addr
2776406910,addr:city,Atlanta,addr
2776406910,addr:street,Harbin Road Southwest,addr
2776406910,addr:postcode,30311,addr
2776406910,addr:housenumber,1856,addr
2776406916,addr:city,Atlanta,addr
2776406916,addr:street,Dodson Drive Southwest,addr
2776406916,addr:postcode,30311,addr
2776406916,addr:housenumber,1916,addr
2776406921,addr:city,Atlanta,addr
2776406921,addr:street,Harbin Road Southwest,addr
2776406921,addr:postcode,30311,addr
2776406921,addr:housenumber,1940,addr
2776406926,addr:city,Atlanta,addr
2776406926,addr:street,Campbellton Road Southwest,addr
2776406926,addr:postcode,30311,addr
2776406926,addr:housenumber,2661,addr
2776406931,addr:city,Atlanta,addr
2776406931,addr:street,Landrum Drive Southwest,addr
2776406931,addr:postcode,30311,addr
2776406931,addr:housenumber,2764,addr
2776406936,addr:city,Atlanta,addr
2776406936,addr:street,Landrum Drive Southwest,addr
2776406936,addr:postcode,30311,addr
2776406936,addr:housenumber,2929,addr
2776441367,addr:city,Atlanta,addr
2776441367,addr:street,Suttles Drive Southwest,addr
2776441367,addr:postcode,30331,addr
2776441367,addr:housenumber,1200,addr
2776441372,addr:city,Atlanta,addr
2776441372,addr:street,Suttles Drive Southwest,addr
2776441372,addr:postcode,30331,addr
2776441372,addr:housenumber,1500,addr
2776441377,addr:city,Atlanta,addr
2776441377,addr:street,Austin Road Southwest,addr
2776441377,addr:postcode,30331,addr
2776441377,addr:housenumber,1701,addr
2776441392,addr:city,Atlanta,addr
2776441392,addr:street,Austin Road Southwest,addr
2776441392,addr:postcode,30331,addr
2776441392,addr:housenumber,1900,addr
2776441399,addr:city,Atlanta,addr
2776441399,addr:street,Suttles Drive Southwest,addr
2776441399,addr:postcode,30331,addr
2776441399,addr:housenumber,2000,addr
2776441404,addr:city,Atlanta,addr
2776441404,addr:street,Suttles Drive Southwest,addr
2776441404,addr:postcode,30331,addr
2776441404,addr:housenumber,2400,addr
2776441409,addr:city,Atlanta,addr
2776441409,addr:street,Suttles Drive Southwest,addr
2776441409,addr:postcode,30331,addr
2776441409,addr:housenumber,2800,addr
2776441415,addr:city,Atlanta,addr
2776441415,addr:street,Suttles Drive Southwest,addr
2776441415,addr:postcode,30331,addr
2776441415,addr:housenumber,3200,addr
2776441420,addr:city,Atlanta,addr
2776441420,addr:street,Suttles Drive Southwest,addr
2776441420,addr:postcode,30331,addr
2776441420,addr:housenumber,3600,addr
2776441425,addr:city,Atlanta,addr
2776441425,addr:street,Austin Woods Court Southwest,addr
2776441425,addr:postcode,30331,addr
2776441425,addr:housenumber,3708,addr
2776441435,addr:city,Atlanta,addr
2776441435,addr:street,Suttles Drive Southwest,addr
2776441435,addr:postcode,30331,addr
2776441435,addr:housenumber,4000,addr
2776441440,addr:city,Atlanta,addr
2776441440,addr:street,Suttles Drive Southwest,addr
2776441440,addr:postcode,30331,addr
2776441440,addr:housenumber,4400,addr
2776441445,addr:city,Atlanta,addr
2776441445,addr:street,Suttles Drive Southwest,addr
2776441445,addr:postcode,30331,addr
2776441445,addr:housenumber,4900,addr
2776441450,addr:city,Atlanta,addr
2776441450,addr:street,Suttles Drive Southwest,addr
2776441450,addr:postcode,30331,addr
2776441450,addr:housenumber,5200,addr
2776441455,addr:city,Atlanta,addr
2776441455,addr:street,Suttles Drive Southwest,addr
2776441455,addr:postcode,30331,addr
2776441455,addr:housenumber,5700,addr
2776441460,addr:city,Atlanta,addr
2776441460,addr:street,Suttles Drive Southwest,addr
2776441460,addr:postcode,30331,addr
2776441460,addr:housenumber,6000,addr
2776441465,addr:city,Atlanta,addr
2776441465,addr:street,Suttles Drive Southwest,addr
2776441465,addr:postcode,30331,addr
2776441465,addr:housenumber,6400,addr
2776441470,addr:city,Atlanta,addr
2776441470,addr:street,Suttles Drive Southwest,addr
2776441470,addr:postcode,30331,addr
2776441470,addr:housenumber,700,addr
2776441475,addr:city,Atlanta,addr
2776441475,addr:street,Suttles Drive Southwest,addr
2776441475,addr:postcode,30331,addr
2776441475,addr:housenumber,800,addr
2779418569,addr:city,Atlanta,addr
2779418569,addr:street,Marion Street Southeast,addr
2779418569,addr:postcode,30315,addr
2779418569,addr:housenumber,1365,addr
2779418591,addr:city,Atlanta,addr
2779418591,addr:street,Marion Street Southeast,addr
2779418591,addr:postcode,30315,addr
2779418591,addr:housenumber,1385,addr
2779418613,addr:city,Atlanta,addr
2779418613,addr:street,Park Road Southeast,addr
2779418613,addr:postcode,30315,addr
